domain,party,serp_rank,counts
jewishjournal.com,Democrat,7.0,7
jewishjournal.com,Democrat,8.0,1295
jewishjournal.com,Democrat,9.0,7
jewishjournal.com,Democrat,10.0,2
jewishjournal.com,Democrat,11.0,2145
jewishjournal.com,Democrat,12.0,422
jewishjournal.com,Democrat,13.0,445
jewishjournal.com,Democrat,14.0,30
jewishjournal.com,Democrat,18.0,2
jewishjournal.com,Democrat,21.0,6
jewishjournal.com,Democrat,23.0,1
jewishledger.com,Democrat,3.0,427
jewishledger.com,Democrat,6.0,1
jewishledger.com,Democrat,7.0,1
jewishledger.com,Democrat,8.0,423
jewishledger.com,Democrat,11.0,7
jewishpress.com,Democrat,7.0,424
jewishpress.com,Democrat,8.0,988
jewishpress.com,Democrat,9.0,576
jewishpress.com,Democrat,10.0,13
jewishpresstampa.com,Democrat,8.0,2
jewishvirtuallibrary.org,Democrat,2.0,22
jewishvirtuallibrary.org,Democrat,3.0,6
jewishvirtuallibrary.org,Democrat,4.0,11
jewishvirtuallibrary.org,Democrat,5.0,908
jewishvirtuallibrary.org,Democrat,6.0,680
jewishvirtuallibrary.org,Democrat,7.0,69
jewishvirtuallibrary.org,Democrat,8.0,53
jewishvirtuallibrary.org,Democrat,9.0,2
jewishvirtuallibrary.org,Democrat,10.0,290
jewishvirtuallibrary.org,Democrat,11.0,2050
jewishvirtuallibrary.org,Democrat,12.0,3362
jewishvirtuallibrary.org,Democrat,13.0,7734
jewishvirtuallibrary.org,Democrat,14.0,15521
jewishvirtuallibrary.org,Democrat,15.0,35200
jewishvirtuallibrary.org,Democrat,16.0,10516
jewishvirtuallibrary.org,Democrat,17.0,989
jewishvirtuallibrary.org,Democrat,18.0,3840
jewishvirtuallibrary.org,Democrat,19.0,538
jewishvirtuallibrary.org,Democrat,20.0,345
jewishvirtuallibrary.org,Democrat,21.0,1286
jewishvirtuallibrary.org,Democrat,22.0,2162
jewishvirtuallibrary.org,Democrat,23.0,2922
jewishvirtuallibrary.org,Democrat,24.0,8843
jewishvirtuallibrary.org,Democrat,25.0,5362
jewishvirtuallibrary.org,Democrat,26.0,122
jewishvirtuallibrary.org,Democrat,27.0,1286
jewishvirtuallibrary.org,Democrat,28.0,649
jewishvirtuallibrary.org,Democrat,29.0,9
jewishvirtuallibrary.org,Democrat,30.0,13
jewishvirtuallibrary.org,Democrat,31.0,4
jewishvirtuallibrary.org,Democrat,32.0,5
jewishvirtuallibrary.org,Democrat,33.0,6
jewishvirtuallibrary.org,Democrat,34.0,3
jewishvirtuallibrary.org,Republican,17.0,10
jewishvirtuallibrary.org,Republican,27.0,1
jezebel.com,Democrat,8.0,62
jezebel.com,Democrat,9.0,898
jezebel.com,Democrat,10.0,395
jezebel.com,Democrat,11.0,382
jezebel.com,Democrat,12.0,400
jezebel.com,Democrat,15.0,1
jezebel.com,Democrat,16.0,2
jezebel.com,Democrat,17.0,1
jezebel.com,Democrat,19.0,15
jezebel.com,Democrat,20.0,36
jezebel.com,Democrat,21.0,31
jezebel.com,Democrat,23.0,3
jezebel.com,Democrat,24.0,3
jfklibrary.org,Democrat,4.0,21
jfklibrary.org,Democrat,5.0,53
jfklibrary.org,Democrat,10.0,10
jfklibrary.org,Democrat,11.0,298
jfklibrary.org,Democrat,12.0,476
jfklibrary.org,Democrat,13.0,683
jfklibrary.org,Democrat,14.0,1396
jfklibrary.org,Democrat,15.0,2461
jfklibrary.org,Democrat,16.0,2508
jfklibrary.org,Democrat,17.0,231
jfklibrary.org,Democrat,18.0,565
jfklibrary.org,Democrat,19.0,854
jfklibrary.org,Democrat,20.0,85
jfklibrary.org,Democrat,21.0,20
jfklibrary.org,Democrat,22.0,2
jfklibrary.org,Democrat,23.0,19
jfklibrary.org,Democrat,24.0,744
jfklibrary.org,Democrat,25.0,704
jfklibrary.org,Democrat,26.0,29
jfklibrary.org,Democrat,27.0,60
jfklibrary.org,Democrat,28.0,157
jfklibrary.org,Democrat,31.0,1
jg-tc.com,Democrat,7.0,4
jg-tc.com,Democrat,9.0,2
jg-tc.com,Democrat,10.0,401
jg-tc.com,Democrat,11.0,395
jg-tc.com,Democrat,12.0,14
jg-tc.com,Democrat,13.0,405
jg-tc.com,Democrat,14.0,16
jg-tc.com,Democrat,19.0,423
jg-tc.com,Democrat,20.0,11
jg-tc.com,Democrat,21.0,1
jg-tc.com,Democrat,23.0,1
jg-tc.com,Republican,7.0,14
jg-tc.com,Republican,8.0,316
jg-tc.com,Republican,9.0,8
jg-tc.com,Republican,11.0,1
jg-tc.com,Republican,13.0,96
jg-tc.com,Republican,14.0,1
jhnewsandguide.com,Republican,3.0,3
jhnewsandguide.com,Republican,5.0,386
jhnewsandguide.com,Republican,6.0,50
jhnewsandguide.com,Republican,7.0,408
jhnewsandguide.com,Republican,8.0,419
jhnewsandguide.com,Republican,9.0,33
jhu.edu,Democrat,15.0,16
jhu.edu,Democrat,16.0,86
jhu.edu,Democrat,25.0,1
jhunewsletter.com,Democrat,12.0,42
jhunewsletter.com,Democrat,13.0,350
jhunewsletter.com,Democrat,16.0,89
jhunewsletter.com,Democrat,17.0,1
jhunewsletter.com,Democrat,18.0,1
jhunewsletter.com,Democrat,19.0,13
jhunewsletter.com,Democrat,20.0,2
jimbanks.us,Republican,0.0,172
jimbanks.us,Republican,1.0,572
jimbanks.us,Republican,2.0,422
jimbanks.us,Republican,3.0,11
jimbanks.us,Republican,4.0,52
jimbanks.us,Republican,5.0,19
jimbanks.us,Republican,6.0,857
jimbanks.us,Republican,7.0,5344
jimbanks.us,Republican,8.0,1988
jimbanks.us,Republican,9.0,506
jimbanks.us,Republican,10.0,872
jimbanks.us,Republican,11.0,26600
jimbanks.us,Republican,12.0,24019
jimbanks.us,Republican,13.0,2217
jimbanks.us,Republican,14.0,6575
jimbanks.us,Republican,15.0,11133
jimbanks.us,Republican,16.0,4975
jimbanks.us,Republican,17.0,601
jimbanks.us,Republican,18.0,158
jimbanks.us,Republican,19.0,25
jimbanks.us,Republican,20.0,423
jimbanks.us,Republican,21.0,1642
jimbanks.us,Republican,22.0,1697
jimbanks.us,Republican,23.0,78
jimbanks.us,Republican,24.0,3
jimbanks.us,Republican,25.0,219
jimbanks.us,Republican,26.0,2562
jimbanks.us,Republican,27.0,1286
jimbanks.us,Republican,28.0,91
jimbanks.us,Republican,29.0,45
jimbanks.us,Republican,30.0,411
jimbanks.us,Republican,31.0,490
jimbanks.us,Republican,32.0,15
jimcosta.com,Democrat,1.0,8
jimcosta.com,Democrat,2.0,21253
jimcosta.com,Democrat,3.0,7566
jimcosta.com,Democrat,4.0,71
jimcosta.com,Democrat,5.0,195
jimcosta.com,Democrat,6.0,1101
jimcosta.com,Democrat,7.0,5938
jimcosta.com,Democrat,8.0,620
jimcosta.com,Democrat,9.0,966
jimcosta.com,Democrat,10.0,932
jimcosta.com,Democrat,11.0,1105
jimcosta.com,Democrat,12.0,1342
jimcosta.com,Democrat,13.0,140
jimcosta.com,Democrat,14.0,27
jimcosta.com,Democrat,15.0,1195
jimcosta.com,Democrat,16.0,9
jimcosta.com,Democrat,17.0,1
jimcosta.com,Democrat,18.0,4
jimcosta.com,Democrat,19.0,3526
jimcosta.com,Democrat,20.0,377
jimcosta.com,Democrat,21.0,22
jimcosta.com,Democrat,22.0,136
jimcosta.com,Democrat,23.0,1
jimcosta.com,Democrat,24.0,8
jimcosta.com,Democrat,30.0,1
jimhagedorn.org,Republican,0.0,429
jimhagedorn.org,Republican,1.0,5851
jimhagedorn.org,Republican,2.0,15227
jimhagedorn.org,Republican,3.0,8829
jimhagedorn.org,Republican,4.0,1756
jimhagedorn.org,Republican,5.0,3352
jimhagedorn.org,Republican,6.0,7407
jimhagedorn.org,Republican,7.0,1110
jimhagedorn.org,Republican,8.0,17
jimhagedorn.org,Republican,9.0,3025
jimhagedorn.org,Republican,10.0,835
jimhagedorn.org,Republican,11.0,17
jimhagedorn.org,Republican,12.0,16
jimhagedorn.org,Republican,13.0,7
jimhagedorn.org,Republican,14.0,8
jimhagedorn.org,Republican,15.0,6
jimhagedorn.org,Republican,16.0,5
jimhagedorn.org,Republican,18.0,1
jimjordanforcongress.com,Republican,0.0,99
jimjordanforcongress.com,Republican,1.0,198
jimjordanforcongress.com,Republican,2.0,17
jimjordanforcongress.com,Republican,3.0,131
jimjordanforcongress.com,Republican,4.0,193
jimjordanforcongress.com,Republican,5.0,40
jimjordanforcongress.com,Republican,6.0,923
jimjordanforcongress.com,Republican,7.0,1453
jimjordanforcongress.com,Republican,8.0,1350
jimjordanforcongress.com,Republican,9.0,754
jimjordanforcongress.com,Republican,10.0,1198
jimjordanforcongress.com,Republican,11.0,2355
jimjordanforcongress.com,Republican,12.0,3256
jimjordanforcongress.com,Republican,13.0,3052
jimjordanforcongress.com,Republican,14.0,2280
jimjordanforcongress.com,Republican,15.0,2122
jimjordanforcongress.com,Republican,16.0,1311
jimjordanforcongress.com,Republican,17.0,3872
jimjordanforcongress.com,Republican,18.0,4034
jimjordanforcongress.com,Republican,19.0,3188
jimjordanforcongress.com,Republican,20.0,164
jimjordanforcongress.com,Republican,21.0,164
jimjordanforcongress.com,Republican,22.0,259
jimjordanforcongress.com,Republican,23.0,706
jimjordanforcongress.com,Republican,24.0,1600
jimjordanforcongress.com,Republican,25.0,634
jimjordanforcongress.com,Republican,26.0,353
jimjordanforcongress.com,Republican,27.0,1283
jimjordanforcongress.com,Republican,28.0,3654
jimjordanforcongress.com,Republican,29.0,4366
jimjordanforcongress.com,Republican,30.0,1125
jimjordanforcongress.com,Republican,31.0,247
jimjordanforcongress.com,Republican,32.0,184
jimjordanforcongress.com,Republican,33.0,43
jimlangevin.com,Democrat,0.0,449
jimlangevin.com,Democrat,1.0,263
jimlangevin.com,Democrat,2.0,28
jimlangevin.com,Democrat,3.0,5652
jimlangevin.com,Democrat,4.0,2701
jimlangevin.com,Democrat,5.0,7012
jimlangevin.com,Democrat,6.0,136
jimlangevin.com,Democrat,7.0,77
jimlangevin.com,Democrat,8.0,6224
jimlangevin.com,Democrat,9.0,11182
jimlangevin.com,Democrat,10.0,432
jimlangevin.com,Democrat,11.0,1750
jimlangevin.com,Democrat,12.0,63
jimlangevin.com,Democrat,13.0,816
jimlangevin.com,Democrat,14.0,69
jimlangevin.com,Democrat,15.0,6
jimlangevin.com,Democrat,16.0,25
jimlangevin.com,Democrat,17.0,123
jimlangevin.com,Democrat,18.0,1190
jimlangevin.com,Democrat,19.0,8370
jimlangevin.com,Democrat,20.0,1149
jimlangevin.com,Democrat,21.0,657
jimlangevin.com,Democrat,22.0,2254
jimlangevin.com,Democrat,23.0,3900
jimlangevin.com,Democrat,24.0,3955
jimlangevin.com,Democrat,25.0,565
jimlangevin.com,Democrat,26.0,72
jimlangevin.com,Democrat,27.0,2619
jimlangevin.com,Democrat,28.0,51
jimlangevin.com,Democrat,29.0,1
jimmcgovern.com,Democrat,0.0,657
jimmcgovern.com,Democrat,1.0,2
jimmcgovern.com,Democrat,2.0,17677
jimmcgovern.com,Democrat,3.0,12742
jimmcgovern.com,Democrat,4.0,842
jimmcgovern.com,Democrat,6.0,1115
jimmcgovern.com,Democrat,7.0,5898
jimmcgovern.com,Democrat,8.0,2190
jimmcgovern.com,Democrat,9.0,7
jimmcgovern.com,Democrat,10.0,1817
jimmcgovern.com,Democrat,11.0,5205
jimmcgovern.com,Democrat,12.0,8
jimmcgovern.com,Democrat,13.0,60
jimmcgovern.com,Democrat,14.0,117
jimmcgovern.com,Democrat,17.0,1
jimmcgovern.com,Democrat,18.0,1
jimmygomezforcongress.com,Democrat,0.0,389
jimmygomezforcongress.com,Democrat,1.0,871
jimmygomezforcongress.com,Democrat,2.0,11621
jimmygomezforcongress.com,Democrat,3.0,21973
jimmygomezforcongress.com,Democrat,4.0,2143
jimmygomezforcongress.com,Democrat,5.0,236
jimmygomezforcongress.com,Democrat,6.0,220
jimmygomezforcongress.com,Democrat,7.0,8781
jimmygomezforcongress.com,Democrat,8.0,1263
jimmygomezforcongress.com,Democrat,9.0,436
jimmygomezforcongress.com,Democrat,10.0,18
jimmygomezforcongress.com,Democrat,11.0,4
jimmygomezforcongress.com,Democrat,12.0,1
jimmygomezforcongress.com,Democrat,13.0,4
jimmygomezforcongress.com,Democrat,17.0,1
jimmygomezforcongress.com,Democrat,18.0,1
jimmypanetta.com,Democrat,0.0,22
jimmypanetta.com,Democrat,1.0,263
jimmypanetta.com,Democrat,2.0,1213
jimmypanetta.com,Democrat,3.0,3808
jimmypanetta.com,Democrat,4.0,11849
jimmypanetta.com,Democrat,5.0,2014
jimmypanetta.com,Democrat,6.0,3300
jimmypanetta.com,Democrat,7.0,764
jimmypanetta.com,Democrat,8.0,17347
jimmypanetta.com,Democrat,9.0,2333
jimmypanetta.com,Democrat,10.0,1497
jimmypanetta.com,Democrat,11.0,653
jimmypanetta.com,Democrat,12.0,1874
jimmypanetta.com,Democrat,13.0,658
jimmypanetta.com,Democrat,16.0,1
jimmypanetta.com,Democrat,18.0,81
jimmypanetta.com,Democrat,19.0,4
jimmypanetta.com,Democrat,20.0,304
jimmypanetta.com,Democrat,21.0,146
jimmypanetta.com,Democrat,22.0,10
jjainc.co,Republican,15.0,15
jjainc.co,Republican,17.0,54
jjainc.co,Republican,18.0,1
jjainc.co,Republican,19.0,18
jjainc.co,Republican,21.0,18
jjainc.co,Republican,25.0,1
jjainc.co,Republican,26.0,71
jjainc.co,Republican,27.0,55
jns.org,Democrat,3.0,72
jns.org,Democrat,4.0,565
jns.org,Democrat,5.0,32
jns.org,Democrat,8.0,792
jns.org,Democrat,9.0,3
jns.org,Democrat,11.0,13
jns.org,Democrat,13.0,16
jns.org,Democrat,14.0,260
jns.org,Democrat,15.0,379
jns.org,Democrat,16.0,26
jns.org,Democrat,17.0,67
jns.org,Democrat,18.0,33
jodeyarrington.com,Republican,0.0,286
jodeyarrington.com,Republican,1.0,93
jodeyarrington.com,Republican,2.0,6648
jodeyarrington.com,Republican,3.0,17506
jodeyarrington.com,Republican,4.0,2918
jodeyarrington.com,Republican,5.0,559
jodeyarrington.com,Republican,6.0,3819
jodeyarrington.com,Republican,7.0,3447
jodeyarrington.com,Republican,8.0,3249
jodeyarrington.com,Republican,9.0,3030
jodeyarrington.com,Republican,10.0,240
jodeyarrington.com,Republican,11.0,152
jodeyarrington.com,Republican,12.0,441
jodeyarrington.com,Republican,13.0,9
jodeyarrington.com,Republican,14.0,20
jodeyarrington.com,Republican,15.0,558
jodeyarrington.com,Republican,16.0,1115
jodeyarrington.com,Republican,17.0,2667
jodeyarrington.com,Republican,18.0,86
jodeyarrington.com,Republican,19.0,732
jodeyarrington.com,Republican,20.0,3
jodeyarrington.com,Republican,21.0,66
jodeyarrington.com,Republican,23.0,9
jodeyarrington.com,Republican,24.0,6
jodyhice.com,Republican,3.0,2
jodyhice.com,Republican,4.0,100
jodyhice.com,Republican,5.0,3797
jodyhice.com,Republican,6.0,223
jodyhice.com,Republican,7.0,436
jodyhice.com,Republican,8.0,323
jodyhice.com,Republican,9.0,1043
jodyhice.com,Republican,10.0,34
jodyhice.com,Republican,11.0,1125
jodyhice.com,Republican,12.0,6845
jodyhice.com,Republican,13.0,2724
jodyhice.com,Republican,14.0,4479
jodyhice.com,Republican,15.0,9525
jodyhice.com,Republican,16.0,91
jodyhice.com,Republican,17.0,22
jodyhice.com,Republican,18.0,7
jodyhice.com,Republican,19.0,223
jodyhice.com,Republican,20.0,1
jodyhice.com,Republican,21.0,1292
jodyhice.com,Republican,22.0,325
jodyhice.com,Republican,23.0,1062
jodyhice.com,Republican,24.0,1454
jodyhice.com,Republican,25.0,307
jodyhice.com,Republican,26.0,144
jodyhice.com,Republican,27.0,153
jodyhice.com,Republican,28.0,313
joecourtney.com,Democrat,1.0,519
joecourtney.com,Democrat,2.0,23561
joecourtney.com,Democrat,3.0,4532
joecourtney.com,Democrat,4.0,2665
joecourtney.com,Democrat,5.0,1738
joecourtney.com,Democrat,6.0,2577
joecourtney.com,Democrat,7.0,304
joecourtney.com,Democrat,8.0,1669
joecourtney.com,Democrat,9.0,1142
joecourtney.com,Democrat,10.0,60
joecourtney.com,Democrat,11.0,696
joecourtney.com,Democrat,12.0,3931
joecourtney.com,Democrat,13.0,744
joecourtney.com,Democrat,14.0,957
joecourtney.com,Democrat,15.0,2011
joecourtney.com,Democrat,16.0,556
joecourtney.com,Democrat,17.0,197
joecourtney.com,Democrat,18.0,194
joecourtney.com,Democrat,19.0,99
joecourtney.com,Democrat,21.0,1
joecourtney.com,Democrat,22.0,5
joecourtney.com,Democrat,23.0,1
joecourtney.com,Democrat,24.0,4
joecourtney.com,Democrat,25.0,1
joecourtney.com,Democrat,27.0,2
joecsells.com,Democrat,10.0,18
joecsells.com,Democrat,11.0,18
joecsells.com,Democrat,12.0,18
joecsells.com,Democrat,14.0,36
joecsells.com,Democrat,15.0,18
joecsells.com,Democrat,19.0,18
joecsells.com,Democrat,26.0,18
joecunninghamforcongress.com,Democrat,0.0,1647
joecunninghamforcongress.com,Democrat,1.0,19420
joecunninghamforcongress.com,Democrat,2.0,16524
joecunninghamforcongress.com,Democrat,3.0,422
joecunninghamforcongress.com,Democrat,4.0,3308
joecunninghamforcongress.com,Democrat,5.0,3923
joecunninghamforcongress.com,Democrat,6.0,125
joecunninghamforcongress.com,Democrat,7.0,755
joecunninghamforcongress.com,Democrat,8.0,460
joecunninghamforcongress.com,Democrat,9.0,52
joecunninghamforcongress.com,Democrat,10.0,504
joecunninghamforcongress.com,Democrat,11.0,24
joecunninghamforcongress.com,Democrat,12.0,14
joecunninghamforcongress.com,Democrat,13.0,517
joecunninghamforcongress.com,Democrat,14.0,4
joecunninghamforcongress.com,Democrat,15.0,18
joecunninghamforcongress.com,Democrat,16.0,290
joecunninghamforcongress.com,Democrat,17.0,93
joecunninghamforcongress.com,Democrat,18.0,22
joecunninghamforcongress.com,Democrat,19.0,75
joecunninghamforcongress.com,Democrat,20.0,17
joecunninghamforcongress.com,Democrat,21.0,180
joecunninghamquilts.com,Democrat,2.0,1
joecunninghamquilts.com,Democrat,3.0,38
joecunninghamquilts.com,Democrat,4.0,12
joecunninghamquilts.com,Democrat,5.0,23
joecunninghamquilts.com,Democrat,6.0,25
joecunninghamquilts.com,Democrat,7.0,12
joecunninghamquilts.com,Democrat,8.0,5
joecunninghamquilts.com,Democrat,9.0,144
joecunninghamquilts.com,Democrat,10.0,16
joecunninghamquilts.com,Democrat,11.0,17
joecunninghamquilts.com,Democrat,12.0,142
joecunninghamquilts.com,Democrat,13.0,462
joecunninghamquilts.com,Democrat,14.0,455
joecunninghamquilts.com,Democrat,15.0,182
joecunninghamquilts.com,Democrat,16.0,527
joecunninghamquilts.com,Democrat,17.0,328
joecunninghamquilts.com,Democrat,18.0,233
joecunninghamquilts.com,Democrat,19.0,202
joecunninghamquilts.com,Democrat,20.0,102
joecunninghamquilts.com,Democrat,21.0,31
joecunninghamquilts.com,Democrat,22.0,50
joecunninghamquilts.com,Democrat,23.0,51
joecunninghamquilts.com,Democrat,24.0,153
joecunninghamquilts.com,Democrat,25.0,130
joecunninghamquilts.com,Democrat,26.0,33
joecunninghamquilts.com,Democrat,27.0,134
joecunninghamquilts.com,Democrat,28.0,88
joecunninghamquilts.com,Democrat,29.0,58
joecunninghamquilts.com,Democrat,30.0,2
joecunninghamquilts.com,Democrat,32.0,10
joemeansjobs.com,Republican,3.0,29
joemeansjobs.com,Republican,4.0,57
joemeansjobs.com,Republican,5.0,42
joemeansjobs.com,Republican,6.0,9
joemeansjobs.com,Republican,7.0,3
joemeansjobs.com,Republican,8.0,827
joemeansjobs.com,Republican,9.0,1188
joemeansjobs.com,Republican,10.0,17
joemeansjobs.com,Republican,11.0,214
joemeansjobs.com,Republican,12.0,1341
joemeansjobs.com,Republican,13.0,1215
joemeansjobs.com,Republican,14.0,5383
joemeansjobs.com,Republican,15.0,1245
joemeansjobs.com,Republican,16.0,831
joemeansjobs.com,Republican,17.0,1207
joemeansjobs.com,Republican,18.0,597
joemeansjobs.com,Republican,19.0,718
joemeansjobs.com,Republican,20.0,99
joemeansjobs.com,Republican,21.0,173
joemeansjobs.com,Republican,22.0,5014
joemeansjobs.com,Republican,23.0,3213
joemeansjobs.com,Republican,24.0,4206
joemeansjobs.com,Republican,25.0,4337
joemeansjobs.com,Republican,26.0,2368
joemeansjobs.com,Republican,27.0,1922
joemeansjobs.com,Republican,28.0,549
joemeansjobs.com,Republican,29.0,624
joemeansjobs.com,Republican,30.0,290
joemeansjobs.com,Republican,31.0,30
joemeansjobs.com,Republican,32.0,28
joeneguseforcongress.com,Democrat,0.0,1
joeneguseforcongress.com,Democrat,1.0,9232
joeneguseforcongress.com,Democrat,2.0,19042
joeneguseforcongress.com,Democrat,3.0,15349
joeneguseforcongress.com,Democrat,5.0,459
joeneguseforcongress.com,Democrat,6.0,1481
joeneguseforcongress.com,Democrat,7.0,2114
joeneguseforcongress.com,Democrat,9.0,15
joeneguseforcongress.com,Democrat,10.0,207
joeneguseforcongress.com,Democrat,11.0,1
joeneguseforcongress.com,Democrat,13.0,2
joeneguseforcongress.com,Democrat,15.0,95
joeneguseforcongress.com,Democrat,16.0,12
johnjoyceforcongress.com,Republican,0.0,10
johnjoyceforcongress.com,Republican,1.0,9074
johnjoyceforcongress.com,Republican,2.0,16280
johnjoyceforcongress.com,Republican,3.0,2257
johnjoyceforcongress.com,Republican,4.0,113
johnjoyceforcongress.com,Republican,5.0,2936
johnjoyceforcongress.com,Republican,6.0,10103
johnjoyceforcongress.com,Republican,7.0,3399
johnjoyceforcongress.com,Republican,8.0,481
johnjoyceforcongress.com,Republican,9.0,1273
johnjoyceforcongress.com,Republican,10.0,859
johnjoyceforcongress.com,Republican,11.0,3
johnjoyceforcongress.com,Republican,12.0,13
johnjoyceforcongress.com,Republican,13.0,16
johnjoyceforcongress.com,Republican,16.0,1
johnjoyceforcongress.com,Republican,17.0,129
johnjoyceforcongress.com,Republican,19.0,1
johnjoyceforcongress.com,Republican,20.0,94
johnjoyceforcongress.com,Republican,21.0,33
johnjoyceforcongress.com,Republican,23.0,76
johnkatkoforcongress.com,Republican,1.0,388
johnkatkoforcongress.com,Republican,2.0,1945
johnkatkoforcongress.com,Republican,3.0,3119
johnkatkoforcongress.com,Republican,4.0,12347
johnkatkoforcongress.com,Republican,5.0,2052
johnkatkoforcongress.com,Republican,6.0,4684
johnkatkoforcongress.com,Republican,7.0,10133
johnkatkoforcongress.com,Republican,8.0,3484
johnkatkoforcongress.com,Republican,9.0,1928
johnkatkoforcongress.com,Republican,10.0,1974
johnkatkoforcongress.com,Republican,11.0,1544
johnkatkoforcongress.com,Republican,12.0,1079
johnkatkoforcongress.com,Republican,13.0,767
johnkatkoforcongress.com,Republican,14.0,532
johnkatkoforcongress.com,Republican,15.0,136
johnkatkoforcongress.com,Republican,16.0,14
johnkatkoforcongress.com,Republican,17.0,2
johnkatkoforcongress.com,Republican,18.0,67
johnkatkoforcongress.com,Republican,19.0,348
johnkatkoforcongress.com,Republican,21.0,103
johnkatkoforcongress.com,Republican,22.0,679
johnkatkoforcongress.com,Republican,23.0,105
johnkatkoforcongress.com,Republican,25.0,1
johnmoolenaarforcongress.com,Republican,1.0,367
