domain,serp_rank,is_home_district,category,counts,classification
taskandpurpose.com,18.0,False,news,1,national
taylorsvilletimes.com,12.0,False,news,1,local
taylorsvilletimes.com,13.0,False,news,1,local
taylorsvilletimes.com,15.0,False,news,7,local
tbn.org,10.0,False,news,2,local
tbn.org,12.0,False,news,2,local
tbn.org,13.0,False,news,449,local
tbn.org,13.0,True,news,2,local
tbn.org,14.0,False,news,3,local
tbn.org,16.0,False,news,1,local
tbn.org,17.0,False,news,1,local
tbn.org,18.0,False,news,1,local
tbnweekly.com,9.0,False,news,30,local
tbnweekly.com,10.0,False,news,57,local
tbnweekly.com,13.0,False,news,383,local
tbnweekly.com,13.0,True,news,1,local
tbreporter.com,2.0,False,news,433,
tbreporter.com,2.0,True,news,1,
tbreporter.com,3.0,False,news,1641,
tbreporter.com,3.0,True,news,4,
tbreporter.com,4.0,False,news,3761,
tbreporter.com,4.0,True,news,10,
tbreporter.com,5.0,False,news,125,
tbreporter.com,6.0,False,news,27,
tbreporter.com,7.0,False,news,719,
tbreporter.com,7.0,True,news,1,
tbreporter.com,8.0,False,news,153,
tbreporter.com,8.0,True,news,1,
tbreporter.com,9.0,False,news,396,
tbreporter.com,11.0,False,news,18,
tbreporter.com,12.0,False,news,3,
tcpalm.com,1.0,False,news,101,local
tcpalm.com,1.0,True,news,2,local
tcpalm.com,2.0,False,news,1649,local
tcpalm.com,2.0,True,news,4,local
tcpalm.com,3.0,False,news,1432,local
tcpalm.com,3.0,True,news,2,local
tcpalm.com,4.0,False,news,1734,local
tcpalm.com,4.0,True,news,3,local
tcpalm.com,5.0,False,news,1040,local
tcpalm.com,5.0,True,news,4,local
tcpalm.com,6.0,False,news,2977,local
tcpalm.com,6.0,True,news,4,local
tcpalm.com,7.0,False,news,8314,local
tcpalm.com,7.0,True,news,13,local
tcpalm.com,8.0,False,news,2472,local
tcpalm.com,8.0,True,news,5,local
tcpalm.com,9.0,False,news,2333,local
tcpalm.com,9.0,True,news,2,local
tcpalm.com,10.0,False,news,2188,local
tcpalm.com,10.0,True,news,2,local
tcpalm.com,11.0,False,news,999,local
tcpalm.com,11.0,True,news,1,local
tcpalm.com,12.0,False,news,3669,local
tcpalm.com,12.0,True,news,6,local
tcpalm.com,13.0,False,news,2581,local
tcpalm.com,13.0,True,news,5,local
tcpalm.com,14.0,False,news,3012,local
tcpalm.com,14.0,True,news,3,local
tcpalm.com,15.0,False,news,1327,local
tcpalm.com,15.0,True,news,9,local
tcpalm.com,16.0,False,news,446,local
tcpalm.com,16.0,True,news,5,local
tcpalm.com,17.0,False,news,151,local
tcpalm.com,17.0,True,news,5,local
tcpalm.com,18.0,False,news,216,local
tcpalm.com,18.0,True,news,1,local
tcpalm.com,19.0,False,news,20,local
tcpalm.com,20.0,False,news,11,local
tcpalm.com,21.0,False,news,3,local
tcpalm.com,22.0,False,news,7,local
tcpalm.com,23.0,False,news,67,local
tcpalm.com,23.0,True,news,1,local
tcpalm.com,24.0,False,news,6,local
tcpalm.com,25.0,False,news,311,local
tcpalm.com,26.0,False,news,3,local
tcpalm.com,27.0,False,news,31,local
tcpalm.com,28.0,False,news,23,local
tcpalm.com,31.0,False,news,2,local
tdn.com,6.0,False,news,3,local
tdn.com,7.0,False,news,433,local
tdn.com,7.0,True,news,1,local
tdn.com,8.0,False,news,406,local
tdn.com,8.0,True,news,1,local
tdn.com,9.0,False,news,1844,local
tdn.com,9.0,True,news,2,local
tdn.com,10.0,False,news,3700,local
tdn.com,10.0,True,news,8,local
tdn.com,11.0,False,news,1710,local
tdn.com,11.0,True,news,5,local
tdn.com,12.0,False,news,1951,local
tdn.com,12.0,True,news,4,local
tdn.com,13.0,False,news,1723,local
tdn.com,13.0,True,news,2,local
tdn.com,14.0,False,news,346,local
tdn.com,14.0,True,news,2,local
tdn.com,15.0,False,news,500,local
tdn.com,15.0,True,news,2,local
tdn.com,16.0,False,news,3,local
tdn.com,20.0,False,news,282,local
tdn.com,21.0,False,news,17,local
tdn.com,22.0,False,news,3,local
tdn.com,23.0,False,news,1,local
tdn.com,24.0,False,news,12,local
tdn.com,24.0,True,news,1,local
tdn.com,28.0,False,news,431,local
tdn.com,28.0,True,news,1,local
techcrunch.com,2.0,False,news,413,national
techcrunch.com,2.0,True,news,1,national
techcrunch.com,6.0,False,news,1249,national
techcrunch.com,6.0,True,news,4,national
techcrunch.com,7.0,False,news,193,national
techcrunch.com,8.0,False,news,465,national
techcrunch.com,8.0,True,news,1,national
techcrunch.com,9.0,False,news,1318,national
techcrunch.com,9.0,True,news,5,national
techcrunch.com,10.0,False,news,1105,national
techcrunch.com,10.0,True,news,3,national
techcrunch.com,11.0,False,news,54,national
techcrunch.com,12.0,False,news,830,national
techcrunch.com,12.0,True,news,2,national
techcrunch.com,13.0,False,news,777,national
techcrunch.com,14.0,False,news,8,national
techcrunch.com,21.0,False,news,1,national
techdirt.com,3.0,False,news,405,
techdirt.com,3.0,True,news,1,
techdirt.com,4.0,False,news,431,
techdirt.com,4.0,True,news,1,
techdirt.com,9.0,False,news,10,
techdirt.com,10.0,False,news,833,
techdirt.com,10.0,True,news,2,
techforcampaigns.org,16.0,False,other_third_party,1,
techforcampaigns.org,17.0,False,other_third_party,6,
techforcampaigns.org,17.0,True,other_third_party,2,
techforcampaigns.org,18.0,False,other_third_party,1,
technewsworld.com,4.0,False,news,54,
technewsworld.com,4.0,True,news,1,
technewsworld.com,5.0,False,news,1116,
technewsworld.com,5.0,True,news,2,
technewsworld.com,6.0,False,news,4,
technewsworld.com,8.0,False,news,1,
technewsworld.com,9.0,False,news,37,
technicianonline.com,8.0,False,news,1,local
technicianonline.com,10.0,False,news,6,local
technicianonline.com,12.0,False,news,413,local
technicianonline.com,12.0,True,news,1,local
ted.com,16.0,False,news,4,
ted.com,17.0,False,news,1,
tedbudd.com,0.0,False,campaign_personal,259,
tedbudd.com,1.0,False,campaign_personal,112,
tedbudd.com,1.0,True,campaign_personal,1,
tedbudd.com,2.0,False,campaign_personal,18908,
tedbudd.com,2.0,True,campaign_personal,4,
tedbudd.com,3.0,False,campaign_personal,3370,
tedbudd.com,3.0,True,campaign_personal,23,
tedbudd.com,4.0,False,campaign_personal,885,
tedbudd.com,4.0,True,campaign_personal,4,
tedbudd.com,5.0,False,campaign_personal,31,
tedbudd.com,6.0,False,campaign_personal,9153,
tedbudd.com,6.0,True,campaign_personal,13,
tedbudd.com,7.0,False,campaign_personal,6252,
tedbudd.com,7.0,True,campaign_personal,26,
tedbudd.com,8.0,False,campaign_personal,2496,
tedbudd.com,8.0,True,campaign_personal,30,
tedbudd.com,9.0,False,campaign_personal,1017,
tedbudd.com,9.0,True,campaign_personal,4,
tedbudd.com,10.0,False,campaign_personal,1136,
tedbudd.com,10.0,True,campaign_personal,3,
tedbudd.com,11.0,False,campaign_personal,463,
tedbudd.com,11.0,True,campaign_personal,2,
tedbudd.com,12.0,False,campaign_personal,1750,
tedbudd.com,12.0,True,campaign_personal,2,
tedbudd.com,13.0,False,campaign_personal,1343,
tedbudd.com,14.0,False,campaign_personal,44,
tedbudd.com,15.0,False,campaign_personal,414,
tedbudd.com,16.0,False,campaign_personal,1,
tedbudd.com,17.0,False,campaign_personal,2,
tedforcongress.com,1.0,False,campaign_personal,214,
tedforcongress.com,2.0,False,campaign_personal,26239,
tedforcongress.com,2.0,True,campaign_personal,60,
tedforcongress.com,3.0,False,campaign_personal,2746,
tedforcongress.com,3.0,True,campaign_personal,6,
tedforcongress.com,4.0,False,campaign_personal,2478,
tedforcongress.com,4.0,True,campaign_personal,6,
tedforcongress.com,5.0,False,campaign_personal,885,
tedforcongress.com,5.0,True,campaign_personal,2,
tedforcongress.com,6.0,False,campaign_personal,968,
tedforcongress.com,6.0,True,campaign_personal,2,
tedforcongress.com,7.0,False,campaign_personal,7,
tedforcongress.com,8.0,False,campaign_personal,749,
tedforcongress.com,8.0,True,campaign_personal,2,
tedforcongress.com,9.0,False,campaign_personal,1949,
tedforcongress.com,9.0,True,campaign_personal,4,
tedforcongress.com,10.0,False,campaign_personal,437,
tedforcongress.com,10.0,True,campaign_personal,2,
tedforcongress.com,11.0,False,campaign_personal,276,
tedforcongress.com,11.0,True,campaign_personal,2,
tedforcongress.com,12.0,False,campaign_personal,180,
tedforcongress.com,13.0,False,campaign_personal,3664,
tedforcongress.com,13.0,True,campaign_personal,8,
tedforcongress.com,14.0,False,campaign_personal,741,
tedforcongress.com,14.0,True,campaign_personal,1,
tedforcongress.com,15.0,False,campaign_personal,43,
tedforcongress.com,16.0,False,campaign_personal,2410,
tedforcongress.com,16.0,True,campaign_personal,6,
tedforcongress.com,17.0,False,campaign_personal,2291,
tedforcongress.com,17.0,True,campaign_personal,5,
tedforcongress.com,18.0,False,campaign_personal,1,
tedforcongress.com,20.0,False,campaign_personal,7,
tedforcongress.com,20.0,True,campaign_personal,1,
tedforcongress.com,22.0,False,campaign_personal,48,
tedforcongress.com,23.0,False,campaign_personal,732,
tedforcongress.com,23.0,True,campaign_personal,1,
tedforcongress.com,24.0,False,campaign_personal,403,
tedforcongress.com,24.0,True,campaign_personal,1,
tedforcongress.com,25.0,False,campaign_personal,1,
tedforcongress.com,28.0,False,campaign_personal,12,
tedlieu.com,1.0,False,campaign_personal,664,
tedlieu.com,2.0,False,campaign_personal,3,
tedlieu.com,3.0,False,campaign_personal,5,
tedlieu.com,4.0,False,campaign_personal,387,
tedlieu.com,4.0,True,campaign_personal,1,
tedlieu.com,5.0,False,campaign_personal,38,
tedlieu.com,6.0,False,campaign_personal,2083,
tedlieu.com,6.0,True,campaign_personal,5,
tedlieu.com,7.0,False,campaign_personal,2414,
tedlieu.com,7.0,True,campaign_personal,6,
tedlieu.com,8.0,False,campaign_personal,9969,
tedlieu.com,8.0,True,campaign_personal,23,
tedlieu.com,9.0,False,campaign_personal,3,
tedlieu.com,10.0,False,campaign_personal,1486,
tedlieu.com,10.0,True,campaign_personal,3,
tedlieu.com,11.0,False,campaign_personal,23198,
tedlieu.com,11.0,True,campaign_personal,56,
tedlieu.com,12.0,False,campaign_personal,41,
tedlieu.com,13.0,False,campaign_personal,1290,
tedlieu.com,13.0,True,campaign_personal,3,
tedlieu.com,14.0,False,campaign_personal,834,
tedlieu.com,14.0,True,campaign_personal,2,
tedlieu.com,15.0,False,campaign_personal,5,
tedlieu.com,18.0,False,campaign_personal,468,
tedlieu.com,18.0,True,campaign_personal,1,
tedlieu.com,20.0,False,campaign_personal,1,
tedlieu.com,21.0,False,campaign_personal,4560,
tedlieu.com,21.0,True,campaign_personal,10,
tedlieu.com,22.0,False,campaign_personal,7,
tedlieu.com,23.0,False,campaign_personal,368,
tedlieu.com,23.0,True,campaign_personal,1,
tedyoho.com,1.0,False,campaign_personal,32,
tedyoho.com,3.0,False,campaign_personal,45,
tedyoho.com,4.0,False,campaign_personal,89,
tedyoho.com,5.0,False,campaign_personal,78,
tedyoho.com,6.0,False,campaign_personal,88,
tedyoho.com,7.0,False,campaign_personal,330,
tedyoho.com,7.0,True,campaign_personal,2,
tedyoho.com,8.0,False,campaign_personal,580,
tedyoho.com,8.0,True,campaign_personal,1,
tedyoho.com,9.0,False,campaign_personal,83,
tedyoho.com,10.0,False,campaign_personal,119,
tedyoho.com,11.0,False,campaign_personal,352,
tedyoho.com,12.0,False,campaign_personal,33,
tedyoho.com,13.0,False,campaign_personal,5236,
tedyoho.com,13.0,True,campaign_personal,2,
tedyoho.com,14.0,False,campaign_personal,2468,
tedyoho.com,15.0,False,campaign_personal,3021,
tedyoho.com,15.0,True,campaign_personal,1,
tedyoho.com,16.0,False,campaign_personal,845,
tedyoho.com,16.0,True,campaign_personal,12,
tedyoho.com,17.0,False,campaign_personal,2973,
tedyoho.com,17.0,True,campaign_personal,5,
tedyoho.com,18.0,False,campaign_personal,3987,
tedyoho.com,18.0,True,campaign_personal,9,
tedyoho.com,19.0,False,campaign_personal,1001,
tedyoho.com,19.0,True,campaign_personal,7,
tedyoho.com,20.0,False,campaign_personal,333,
tedyoho.com,20.0,True,campaign_personal,8,
tedyoho.com,21.0,False,campaign_personal,93,
tedyoho.com,21.0,True,campaign_personal,4,
tedyoho.com,22.0,False,campaign_personal,63,
tedyoho.com,22.0,True,campaign_personal,1,
tedyoho.com,23.0,False,campaign_personal,1404,
tedyoho.com,23.0,True,campaign_personal,1,
tedyoho.com,24.0,False,campaign_personal,52,
tedyoho.com,25.0,False,campaign_personal,395,
tedyoho.com,25.0,True,campaign_personal,1,
tedyoho.com,26.0,False,campaign_personal,136,
tedyoho.com,26.0,True,campaign_personal,3,
tedyoho.com,27.0,False,campaign_personal,769,
tedyoho.com,28.0,False,campaign_personal,432,
tedyoho.com,28.0,True,campaign_personal,1,
tedyoho.com,29.0,False,campaign_personal,688,
tedyoho.com,29.0,True,campaign_personal,2,
tedyoho.com,30.0,False,campaign_personal,52,
tedyoho.com,30.0,True,campaign_personal,1,
tedyoho.com,31.0,False,campaign_personal,4,
tedyoho.com,32.0,False,campaign_personal,9,
teenvogue.com,0.0,False,news,1296,national
teenvogue.com,0.0,True,news,3,national
teenvogue.com,1.0,False,news,997,national
teenvogue.com,1.0,True,news,3,national
teenvogue.com,2.0,False,news,1733,national
teenvogue.com,2.0,True,news,4,national
teenvogue.com,3.0,False,news,31,national
teenvogue.com,4.0,False,news,80,national
teenvogue.com,5.0,False,news,223,national
teenvogue.com,5.0,True,news,1,national
teenvogue.com,6.0,False,news,773,national
teenvogue.com,6.0,True,news,1,national
teenvogue.com,7.0,False,news,2629,national
teenvogue.com,7.0,True,news,8,national
teenvogue.com,8.0,False,news,371,national
teenvogue.com,9.0,False,news,424,national
teenvogue.com,9.0,True,news,1,national
teenvogue.com,10.0,False,news,946,national
teenvogue.com,10.0,True,news,2,national
teenvogue.com,11.0,False,news,408,national
teenvogue.com,11.0,True,news,1,national
teenvogue.com,12.0,False,news,533,national
teenvogue.com,12.0,True,news,1,national
teenvogue.com,13.0,False,news,415,national
teenvogue.com,14.0,False,news,335,national
teenvogue.com,14.0,True,news,1,national
teenvogue.com,15.0,False,news,446,national
teenvogue.com,15.0,True,news,1,national
teenvogue.com,17.0,False,news,25,national
teenvogue.com,17.0,True,news,1,national
teenvogue.com,20.0,False,news,46,national
teenvogue.com,23.0,False,news,7,national
teenvogue.com,24.0,False,news,305,national
teenvogue.com,24.0,True,news,1,national
teenvogue.com,25.0,False,news,437,national
teenvogue.com,25.0,True,news,1,national
telegram.com,5.0,False,news,1,local
telegram.com,9.0,False,news,1740,local
telegram.com,9.0,True,news,4,local
telegram.com,10.0,False,news,434,local
telegram.com,10.0,True,news,1,local
telegram.com,12.0,False,news,1138,local
telegram.com,12.0,True,news,3,local
telegram.com,13.0,False,news,1,local
telegram.com,14.0,False,news,416,local
telegram.com,14.0,True,news,1,local
telegram.com,15.0,False,news,113,local
telegram.com,16.0,False,news,5,local
telegram.com,17.0,False,news,36,local
telegraph.co.uk,7.0,False,news,22,
telegraph.co.uk,9.0,False,news,1,
telegraph.co.uk,14.0,False,news,6,
telegraph.co.uk,16.0,False,news,2,
telegraph.co.uk,17.0,False,news,272,
telegraph.co.uk,18.0,False,news,32,
telegraph.co.uk,20.0,False,news,41,
telegraph.co.uk,21.0,False,news,4,
telegraph.co.uk,27.0,False,news,3,
telegraphherald.com,4.0,False,news,412,
telegraphherald.com,4.0,True,news,1,
telegraphherald.com,5.0,False,news,138,
telegraphherald.com,6.0,False,news,1,
telegraphherald.com,8.0,False,news,24,
telegraphherald.com,8.0,True,news,1,
telegraphherald.com,9.0,False,news,2314,
telegraphherald.com,9.0,True,news,4,
telegraphherald.com,10.0,False,news,1049,
telegraphherald.com,10.0,True,news,4,
telegraphherald.com,11.0,False,news,558,
telegraphherald.com,12.0,False,news,6,
telegraphherald.com,13.0,False,news,1592,
telegraphherald.com,13.0,True,news,4,
telegraphherald.com,14.0,False,news,2517,
telegraphherald.com,14.0,True,news,7,
telegraphherald.com,15.0,False,news,1290,
telegraphherald.com,15.0,True,news,1,
telegraphherald.com,16.0,False,news,145,
telegraphherald.com,16.0,True,news,1,
telegraphherald.com,17.0,False,news,38,
telegraphherald.com,21.0,False,news,4,
telegraphherald.com,22.0,False,news,5,
telegraphherald.com,23.0,False,news,1,
telegraphherald.com,24.0,False,news,6,
telegraphherald.com,25.0,False,news,55,
telegraphherald.com,26.0,False,news,1073,
telegraphherald.com,26.0,True,news,1,
telegraphherald.com,27.0,False,news,75,
telegraphherald.com,27.0,True,news,1,
telegraphherald.com,28.0,False,news,2,
telegraphherald.com,29.0,False,news,1,
telluridenews.com,5.0,False,news,14,local
telluridenews.com,6.0,False,news,775,local
telluridenews.com,7.0,False,news,1799,local
telluridenews.com,7.0,True,news,5,local
telluridenews.com,8.0,False,news,1127,local
telluridenews.com,8.0,True,news,4,local
telluridenews.com,9.0,False,news,4185,local
telluridenews.com,9.0,True,news,9,local
telluridenews.com,10.0,False,news,2052,local
telluridenews.com,10.0,True,news,5,local
telluridenews.com,11.0,False,news,3072,local
telluridenews.com,11.0,True,news,7,local
temple-news.com,4.0,False,news,390,local
temple-news.com,4.0,True,news,1,local
temple-news.com,6.0,False,news,8,local
temple-news.com,7.0,False,news,64,local
temple-news.com,8.0,False,news,259,local
temple-news.com,8.0,True,news,1,local
temple-news.com,9.0,False,news,1265,local
temple-news.com,9.0,True,news,3,local
temple-news.com,10.0,False,news,2029,local
temple-news.com,10.0,True,news,5,local
temple-news.com,11.0,False,news,1933,local
temple-news.com,11.0,True,news,4,local
temple-news.com,12.0,False,news,2180,local
temple-news.com,12.0,True,news,5,local
temple-news.com,13.0,False,news,565,local
temple-news.com,13.0,True,news,1,local
temple-news.com,14.0,False,news,163,local
temple-news.com,15.0,False,news,435,local
temple-news.com,16.0,False,news,20,local
tennessean.com,0.0,False,news,362,local
tennessean.com,0.0,True,news,1,local
tennessean.com,1.0,False,news,1293,local
tennessean.com,1.0,True,news,3,local
tennessean.com,2.0,False,news,211,local
tennessean.com,2.0,True,news,1,local
tennessean.com,3.0,False,news,396,local
tennessean.com,3.0,True,news,1,local
tennessean.com,4.0,False,news,500,local
tennessean.com,5.0,False,news,653,local
